ORI,year,department_id,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,latitude,longitude
ILCPD00,1996,11,2754118.0,789.0,2752.0,26860.0,37097.0,67498.0,12.0,2450.80276153745,28.648009998119196,99.9230969769632,975.2668549423081,1346.96479962006,41.881832,-87.623177
OHCIP00,1996,12,360457.0,32.0,315.0,1774.0,1800.0,3921.0,12.0,1087.78578304763,8.877619244459119,87.38906443764441,492.153016864702,499.366082500825,39.103119,-84.512016
OHCLP00,1996,13,496049.0,103.0,643.0,4062.0,2823.0,7631.0,12.0,1538.35608982177,20.764077742319802,129.624291148657,818.870716401001,569.097004529794,41.505493,-81.68129
OHCOP00,1996,14,640297.0,89.0,571.0,3318.0,2238.0,6216.0,12.0,970.7994883624319,13.8997996242369,89.17736612853099,518.1970241934599,349.525298416204,39.983334,-82.98333
TXDPD00,1996,15,1060585.0,217.0,740.0,6122.0,9201.0,16280.0,12.0,1535.0019093236301,20.4604062852105,69.7728140601649,577.228604968013,867.54008401024,32.89748,-97.040443
CODPD00,1996,16,516224.0,64.0,358.0,1327.0,2083.0,3832.0,12.0,742.313414331763,12.397718819737198,69.3497396479048,257.058951152988,403.507004711133,39.742043,-104.991531
MI82349,1996,17,1002299.0,428.0,1119.0,9504.0,12188.0,23239.0,12.0,2318.56960847013,42.701828496287,111.643331979778,948.220042123159,1216.0044058709,42.331429,-83.045753
TX07102,1996,18,602951.0,30.0,245.0,1195.0,3668.0,5138.0,12.0,852.1422138780761,4.9755286913862005,40.6334843129873,198.19189287355,608.3413080001529,31.772543,-106.460953
VA02901,1996,19,863918.0,14.0,107.0,487.0,335.0,943.0,12.0,109.153878030091,1.620524170118,12.385434728759,56.371090774818896,38.776828356394894,38.854004,-77.356918
TX22012,1996,20,470254.0,68.0,319.0,1692.0,2905.0,4984.0,12.0,1059.85276042309,14.4602704070566,67.8356802919273,359.80555189323195,617.751257830874,32.768799,-97.309341
CA01005,1996,21,392049.0,69.0,216.0,2087.0,3089.0,5461.0,12.0,1392.9381276320098,17.599840836222,55.0951539220863,532.331417756454,787.911715117243,36.746841,-119.772591
HI00200,1996,22,878044.0,27.0,222.0,1421.0,1078.0,2748.0,12.0,312.968370605573,3.07501674175782,25.283470987786497,161.836992223624,122.772890652405,21.315603,-157.858093
TXHPD00,1996,23,1772143.0,261.0,1002.0,8276.0,12917.0,22456.0,12.0,1267.1663629853801,14.7279310981112,56.541712491599206,467.005202176122,728.8915172195469,29.749907,-95.358421
INIPD00,1996,24,376531.0,114.0,424.0,2600.0,4280.0,7418.0,12.0,1970.0901121023198,30.2763915852878,112.606930106684,690.5141940504229,1136.6925963599301,39.768403,-86.158068
FL01602,1996,25,690367.0,85.0,681.0,2792.0,6207.0,9765.0,12.0,1414.46505988844,12.3122918679485,98.6431854361521,404.422575238967,899.087007345369,30.332184,-81.655647
MOKPD00,1996,26,448474.0,104.0,412.0,2881.0,5488.0,8885.0,12.0,1981.16278758635,23.1897501304423,91.86708705521391,642.400674286581,1223.70527611411,39.099724,-94.578331
NV00201,1996,27,831303.0,161.0,475.0,3650.0,4123.0,8409.0,12.0,1011.5445270857902,19.3671862124881,57.139213980943204,439.069749537774,495.968377354587,36.114647,-115.172813
CA01941,1996,28,440023.0,95.0,158.0,2431.0,2385.0,5069.0,12.0,1151.98523713533,21.5897805341993,35.907213941089395,552.4711208277749,542.017121832268,33.77005,-118.193741
CA01942,1996,29,3498139.0,711.0,1463.0,25189.0,35477.0,62840.0,12.0,1796.3837343227399,20.325092856515997,41.8222374811292,720.0685850390739,1014.1678189460199,34.052235,-118.243683
CA01900,1996,30,979425.0,165.0,279.0,3222.0,9106.0,12772.0,12.0,1304.03042601526,16.8466191898308,28.486101539168402,328.968527452332,929.7291778339329,34.052235,-118.243683
KY05680,1996,31,,,,,,,,,,,,,38.328732,-85.764771
TNMPD00,1996,32,631626.0,161.0,789.0,5970.0,5615.0,12535.0,12.0,1984.5604835773102,25.4897676789746,124.915693780813,945.179584120983,888.9754379965359,35.1175,-89.971107
AZ00717,1996,33,340818.0,18.0,110.0,506.0,1825.0,2459.0,12.0,721.499451320059,5.28141119307079,32.2752906243215,148.466336871879,535.476412630788,33.424564,-111.833267
FL01306,1996,34,384976.0,124.0,201.0,5139.0,6526.0,11990.0,12.0,3114.47986367981,32.2098000914343,52.21104692240561,1334.88840862807,1695.1706080379001,25.761681,-80.191788
FL01300,1996,35,1116511.0,135.0,788.0,6348.0,11754.0,19025.0,0.0,1703.96888163216,12.091237793447599,70.5770028239758,568.556870465226,1052.74377054951,25.778135,-80.1791
WIMPD00,1996,36,627139.0,130.0,281.0,3353.0,2210.0,5974.0,12.0,952.579890582471,20.729056875748398,44.806653708348506,534.65021311065,352.393966887723,43.038902,-87.906471
MN02711,1996,37,361595.0,83.0,516.0,3242.0,2967.0,6808.0,12.0,1882.7693967007299,22.953857215946,142.701088234074,896.583193904783,820.5312573459261,44.986656,-93.258133
MD01604,1996,38,799302.0,12.0,154.0,983.0,1016.0,2165.0,12.0,270.861326507378,1.50130989288154,19.2668102919798,122.98230205854601,127.11090426397,39.1501072,-77.1997039
TN01901,1996,39,530059.0,89.0,487.0,2910.0,6535.0,10021.0,12.0,1890.54426016726,16.7905836897402,91.8765646843087,548.9954891813929,1232.88162261182,36.174465,-86.76796
NY02900,1996,40,1028175.0,8.0,71.0,835.0,921.0,1835.0,12.0,178.471563692951,0.778077661876626,6.9054392491550605,81.2118559583728,89.5761908235466,40.7506561,-73.582905
LANPD00,1996,41,488300.0,351.0,390.0,5700.0,4580.0,11021.0,12.0,2257.01413065738,71.8820397296744,79.8689330329715,1167.3151750972802,937.9479827974609,29.951065,-90.071533
NY03030,1996,42,7339594.0,983.0,2332.0,49672.0,45673.0,98660.0,12.0,1344.21604246774,13.3931113900851,31.7728746303951,676.767679520148,622.282376927116,40.73061,-73.935242
NJNPD00,1996,43,261909.0,92.0,179.0,4219.0,4271.0,8761.0,12.0,3345.05496183789,35.126704313330194,68.34434860963161,1610.8648423689099,1630.7190665460098,40.735657,-74.172363
CA00109,1996,44,372145.0,93.0,322.0,3622.0,4131.0,8168.0,12.0,2194.84340781147,24.9902591731717,86.5254134813043,973.2765454325599,1110.05118972444,37.804363,-122.271111
OK05506,1996,45,469632.0,67.0,477.0,1478.0,3286.0,5308.0,12.0,1130.2466612155902,14.2664895066776,101.56888798037599,314.714499863723,699.6967838648129,35.481918,-97.508469
NB02802,1996,46,350607.0,27.0,207.0,782.0,3726.0,4742.0,12.0,1352.51150148172,7.70093010122445,59.0404641093874,223.04175330212996,1062.72835396897,41.25716,-95.995102
FL04804,1996,47,182616.0,13.0,165.0,1080.0,2744.0,4002.0,12.0,2191.48376922066,7.11876286853288,90.3535287159942,591.4049152319619,1502.6065624041698,28.538336,-81.379234
PAPEP00,1996,48,1528403.0,420.0,644.0,13188.0,5938.0,20190.0,12.0,1320.98667694319,27.479663413379804,42.135483900515794,862.8614311801269,388.51009844916604,39.952583,-75.165222
AZ00723,1996,49,1139793.0,186.0,460.0,3757.0,6126.0,10529.0,12.0,923.764227364092,16.318752615606503,40.358205393435505,329.621255789428,537.466013565621,33.448376,-112.074036
PAPPD00,1996,50,354308.0,47.0,206.0,1565.0,1032.0,2850.0,12.0,804.384885466882,13.265294602436303,58.14150400216759,441.70608623005995,291.272000632218,40.440624,-79.995888
OR02602,1996,51,467906.0,51.0,402.0,2057.0,5325.0,7835.0,12.0,1674.48162665151,10.899625138382499,85.91469226725029,439.618213914761,1138.0490953311098,45.512794,-122.679565
MD01721,1996,52,644346.0,132.0,296.0,3466.0,3413.0,7307.0,12.0,1134.01805862068,20.4858880166867,45.938051916206504,537.909756559364,529.684362128422,38.83,-76.85
NC09201,1996,53,245176.0,25.0,90.0,732.0,1262.0,2109.0,12.0,860.198388096714,10.1967566156557,36.708323816360505,298.56103370639903,514.7322739582991,35.787743,-78.644257
CA03404,1996,54,379283.0,43.0,154.0,1874.0,1636.0,3707.0,12.0,977.370459524946,11.3371809440444,40.6029271019265,494.090164863703,431.340186615271,38.575764,-121.478851
UT01803,1996,55,180180.0,20.0,152.0,591.0,738.0,1501.0,12.0,833.055833055833,11.1000111000111,84.36008436008441,328.005328005328,409.59040959041,40.758701,-111.876183
TXSPD00,1996,56,1021477.0,117.0,637.0,2350.0,1637.0,4741.0,12.0,464.131840462389,11.454002390655901,62.360679682459796,230.059022376422,160.258136012852,29.424349,-98.491142
CA03711,1996,57,1168364.0,79.0,368.0,2998.0,6703.0,10148.0,12.0,868.564933530989,6.76159142185141,31.497033458750895,256.59811497101896,573.708193679367,32.715736,-117.161087
CA03801,1996,58,745127.0,82.0,298.0,5539.0,3967.0,9886.0,12.0,1326.75369433667,11.004835417318098,39.9931823702537,743.363211908842,532.392464640256,37.773972,-122.431297
CA04313,1996,59,830374.0,40.0,341.0,1098.0,4596.0,6075.0,12.0,731.598050998707,4.81710650863346,41.065832986100204,132.22957366198798,553.485537841985,37.33548,-121.893028
WASPD00,1996,60,539591.0,37.0,261.0,1963.0,2282.0,4543.0,12.0,841.9339833318201,6.85704542885259,48.3699691062305,363.79405883345004,422.91290996328695,47.608013,-122.335167
MOSPD00,1996,61,374041.0,166.0,269.0,4086.0,5682.0,10203.0,12.0,2727.7758320611897,44.380161533094,71.91724971326671,1092.39361460375,1519.08480621108,38.627003,-90.199402
NY05101,1996,62,1218234.0,39.0,38.0,946.0,1045.0,2068.0,12.0,169.753922481231,3.2013554046267,3.11926936861063,77.65339007120141,85.7799076367923,40.94,-72.68
FL02902,1996,63,294670.0,43.0,264.0,2671.0,5711.0,8689.0,12.0,2948.7222995215,14.592595106390199,89.591746699698,906.437709980656,1938.1002477347502,27.964157,-82.452606
AZ01003,1996,64,472385.0,46.0,282.0,1288.0,3583.0,5199.0,12.0,1100.5853276458802,9.73781978682642,59.6970691279359,272.65895403113996,758.49148469998,32.25346,-110.911789
OK07205,1996,65,379798.0,31.0,304.0,868.0,3225.0,4428.0,12.0,1165.88291670836,8.16223360839183,80.042548933907,228.542541034971,849.1355931310851,36.15398,-95.992775
VA12800,1996,66,439851.0,20.0,127.0,455.0,473.0,1075.0,12.0,244.40094486542003,4.54699432307759,28.873413951542698,103.444120850015,107.536415740785,36.86314,-76.015778
DCMPD00,1996,67,543000.0,397.0,260.0,6444.0,6310.0,13411.0,12.0,2469.79742173112,73.1123388581952,47.8821362799263,1186.7403314917099,1162.06261510129,38.889248,-77.050636
KS08703,1996,68,312706.0,24.0,227.0,823.0,1298.0,2372.0,12.0,758.539970451478,7.67494067910433,72.5921472565285,263.186507454286,415.086375061559,37.697948,-97.314835
NM00101,1997,1,431027.0,49.0,270.0,1729.0,3629.0,5677.0,12.0,1317.08686462797,11.368197351906,62.641087449278096,401.13496370297,841.942616123816,35.106766,-106.629181
TX22001,1997,2,303487.0,12.0,127.0,527.0,1754.0,2420.0,12.0,797.398241110822,3.95404086501234,41.846932488047294,173.648294655125,577.9489731026371,32.705002,-97.12278
GAAPD00,1997,3,420865.0,150.0,366.0,4751.0,7563.0,12830.0,12.0,3048.48348045098,35.6408824682499,86.96375322252979,1128.86555071104,1797.01329404916,33.753746,-84.38633
CO00101,1997,4,266967.0,17.0,223.0,501.0,917.0,1658.0,12.0,621.050541827267,6.3678282334520695,83.53092329763601,187.66364382114602,343.488146475032,39.710835,-104.8125
TX22701,1997,5,546223.0,40.0,283.0,1284.0,1920.0,3527.0,12.0,645.706973159314,7.32301642369508,51.81034119764271,235.068827200612,351.50478833736395,30.266666,-97.73333
MDBPD00,1997,6,719587.0,312.0,480.0,8629.0,7995.0,17416.0,12.0,2420.27718677519,43.35820408095199,66.7049293553108,1199.1600737645301,1111.05397957439,39.299236,-76.609383
MD00301,1997,7,724348.0,23.0,254.0,2477.0,4544.0,7298.0,12.0,1007.52676890114,3.17526934567363,35.0660179913522,341.962703010155,627.322778553955,39.299236,-76.609383
MA01301,1997,8,555024.0,43.0,350.0,2728.0,4765.0,7886.0,12.0,1420.83945919456,7.747412724494799,63.06033612960879,491.51027703306505,858.5214333073891,42.361145,-71.057083
NY01401,1997,9,312411.0,46.0,230.0,2195.0,1542.0,4013.0,12.0,1284.52583295723,14.7241934502946,73.6209672514732,702.600100508625,493.58057174683404,42.88023,-78.878738
NC06001,1997,10,562005.0,59.0,345.0,2716.0,6045.0,9165.0,12.0,1630.7684095337197,10.4981272408608,61.3873542050338,483.269721799628,1075.6132062882,35.227085,-80.843124
ILCPD00,1997,11,2765852.0,757.0,2545.0,25289.0,36519.0,65110.0,12.0,2354.06666734156,27.369504948204003,92.01504635822891,914.329472437426,1320.3526435977099,41.881832,-87.623177
OHCIP00,1997,12,360875.0,,,,,,0.0,,,,,,39.103119,-84.512016
OHCLP00,1997,13,496624.0,77.0,638.0,3837.0,2692.0,7244.0,12.0,1458.6487966751502,15.5046876510197,128.467411965592,772.6167080125,542.0599890460389,41.505493,-81.68129
OHCOP00,1997,14,641338.0,84.0,696.0,3104.0,2103.0,5987.0,12.0,933.517115779823,13.0976177928019,108.523118854645,483.9881622483,327.908216884077,39.983334,-82.98333
TXDPD00,1997,15,1077829.0,209.0,744.0,5626.0,8336.0,14915.0,12.0,1383.8002132063598,19.3908310130828,69.02764724274451,521.9751927253769,773.406542225158,32.89748,-97.040443
CODPD00,1997,16,525793.0,69.0,356.0,1253.0,1857.0,3535.0,12.0,672.317813283935,13.123035110775499,67.70725361501579,238.306710055098,353.180814503046,39.742043,-104.991531
MI82349,1997,17,1021412.0,469.0,968.0,8208.0,12331.0,21976.0,12.0,2151.53140946063,45.916828860440205,94.77076830896841,803.5934569008389,1207.25035539038,42.331429,-83.045753
TX07102,1997,18,612754.0,24.0,225.0,1066.0,3534.0,4849.0,12.0,791.3453033354331,3.91674309755628,36.7194665395901,173.968672583125,576.740421115162,31.772543,-106.460953
VA02901,1997,19,871555.0,16.0,71.0,447.0,375.0,909.0,12.0,104.296343891091,1.8357992324064498,8.1463590938036,51.2876410553551,43.0265445095261,38.854004,-77.356918
TX22012,1997,20,477900.0,74.0,265.0,1402.0,2572.0,4313.0,12.0,902.490060682151,15.484410964637,55.450931157145796,293.36681314082404,538.187905419544,32.768799,-97.309341
CA01005,1997,21,396843.0,60.0,192.0,1794.0,2736.0,4782.0,12.0,1205.0105457321902,15.119329306552,48.3818537809663,452.067946265904,689.4414163787691,36.746841,-119.772591
HI00200,1997,22,880272.0,34.0,257.0,1214.0,1131.0,2636.0,12.0,299.452896377483,3.8624425177672403,29.195521384299397,137.911918134395,128.483014341022,21.315603,-157.858093
TXHPD00,1997,23,1801370.0,254.0,790.0,8146.0,11967.0,21157.0,12.0,1174.49496771901,14.1003791558647,43.855509972965,452.211372455409,664.327706134775,29.749907,-95.358421
INIPD00,1997,24,378014.0,118.0,383.0,2750.0,4601.0,7852.0,12.0,2077.17174496183,31.2157750771135,101.318998767241,727.486283576799,1217.1506875406699,39.768403,-86.158068
FL01602,1997,25,702545.0,75.0,606.0,2369.0,6387.0,9437.0,12.0,1343.2591506593901,10.6754727455181,86.25781978378609,337.20259912176397,909.1232590083199,30.332184,-81.655647
MOKPD00,1997,26,452070.0,100.0,417.0,2711.0,5341.0,8569.0,12.0,1895.50290884155,22.120468069104298,92.24235184816509,599.685889353419,1181.45419957086,39.099724,-94.578331
NV00201,1997,27,869696.0,146.0,593.0,3745.0,4568.0,9052.0,10.0,1040.8234601515899,16.7874751637354,68.1847450143498,430.610236220472,525.241003753036,36.114647,-115.172813
CA01941,1997,28,445404.0,56.0,125.0,1849.0,2177.0,4207.0,12.0,944.535747321533,12.5728552056111,28.0644089410962,415.128737056695,488.769746118131,33.77005,-118.193741
CA01942,1997,29,3541309.0,576.0,1413.0,20506.0,34043.0,56538.0,12.0,1596.52828939807,16.265172002782,39.9005000693247,579.0514185573751,961.311198768591,34.052235,-118.243683
CA01900,1997,30,991403.0,146.0,235.0,2721.0,8325.0,11427.0,12.0,1152.60897939587,14.7266046199174,23.7037814087712,274.459528567091,839.719064800086,34.052235,-118.243683
KY05680,1997,31,,,,,,,,,,,,,38.328732,-85.764771
TNMPD00,1997,32,637492.0,138.0,938.0,5240.0,5520.0,11836.0,12.0,1856.6507501270603,21.647330476304003,147.139101353429,821.9710992451669,865.8932190521609,35.1175,-89.971107
AZ00717,1997,33,350592.0,13.0,126.0,450.0,1965.0,2554.0,12.0,728.4821102592191,3.70801387367652,35.9392113910186,128.354326396495,560.480558598029,33.424564,-111.833267
FL01306,1997,34,391766.0,98.0,189.0,4517.0,6214.0,11018.0,12.0,2812.3931122149397,25.0149323831062,48.243083881704905,1152.98417933154,1586.1509166185901,25.761681,-80.191788
FL01300,1997,35,1136368.0,162.0,843.0,5273.0,10717.0,16995.0,12.0,1495.55425707165,14.2559452571702,74.18371513453391,464.022218154682,943.092378525266,25.778135,-80.1791
WIMPD00,1997,36,628507.0,122.0,307.0,3553.0,2636.0,6618.0,12.0,1052.9715659491499,19.4110805448468,48.8459157972783,565.307944064267,419.40662554275497,43.038902,-87.906471
MN02711,1997,37,363932.0,58.0,536.0,3308.0,2831.0,6733.0,12.0,1850.0708923645102,15.937043183891499,147.28026114768699,908.961014695053,777.892573337876,44.986656,-93.258133
MD01604,1997,38,802770.0,22.0,173.0,841.0,1097.0,2133.0,12.0,265.704996449793,2.7405109807292205,21.550381803007102,104.762260672422,136.651842993635,39.1501072,-77.1997039
TN01901,1997,39,531908.0,112.0,550.0,2583.0,6046.0,9291.0,12.0,1746.73063762906,21.0562728892966,103.401340081367,485.610293509404,1136.662731149,36.174465,-86.76796
NY02900,1997,40,1025460.0,12.0,62.0,752.0,788.0,1614.0,12.0,157.392779825639,1.17020654145457,6.0460671308485905,73.3329432644862,76.8435628888499,40.7506561,-73.582905
LANPD00,1997,41,488509.0,267.0,385.0,3972.0,3780.0,8404.0,12.0,1720.33677987509,54.656106642866405,78.81123991574358,813.08635050736,773.7830828091189,29.951065,-90.071533
NY03030,1997,42,7320477.0,770.0,2157.0,44708.0,45218.0,92853.0,12.0,1268.4009525608801,10.518440260108699,29.4652930403306,610.7252300635599,617.6919891968789,40.73061,-73.935242
NJNPD00,1997,43,264270.0,57.0,170.0,3442.0,3558.0,7227.0,12.0,2734.7031445113003,21.568850039732105,64.3281492413062,1302.45582169751,1346.3503235327498,40.735657,-74.172363
CA00109,1997,44,376696.0,99.0,306.0,3482.0,4342.0,8229.0,12.0,2184.5201435640397,26.281139167923197,81.2326119735808,924.352793764733,1152.6535986577999,37.804363,-122.271111
OK05506,1997,45,472046.0,59.0,409.0,1397.0,3200.0,5065.0,12.0,1072.98864941129,12.4987818983743,86.64409824466259,295.945734102185,677.900035166064,35.481918,-97.508469
NB02802,1997,46,351745.0,31.0,176.0,818.0,3848.0,4873.0,12.0,1385.37861234701,8.813202746307688,50.036247850005,232.55483375740897,1093.97432799329,41.25716,-95.995102
FL04804,1997,47,185837.0,14.0,174.0,1262.0,2790.0,4240.0,12.0,2281.5693322643,7.5334836442689,93.6304395787706,679.089739933382,1501.3156691078698,28.538336,-81.379234
PAPEP00,1997,48,1524409.0,418.0,650.0,11938.0,6198.0,19204.0,12.0,1259.76689982806,27.420462618627898,42.6394753638951,783.123164452585,406.583797392957,39.952583,-75.165222
AZ00723,1997,49,1172538.0,175.0,428.0,3725.0,6048.0,10376.0,12.0,884.918015450246,14.924889427890598,36.50201528649821,317.686932107957,515.804178627899,33.448376,-112.074036
PAPPD00,1997,50,353248.0,50.0,175.0,1543.0,1010.0,2778.0,12.0,786.416342059969,14.154361808134801,49.540266328471795,436.80360539904,285.91810852432303,40.440624,-79.995888
OR02602,1997,51,473696.0,46.0,356.0,1948.0,5250.0,7600.0,12.0,1604.4045125988,9.71086941836114,75.15368506383841,411.234209281902,1108.3057488347001,45.512794,-122.679565
MD01721,1997,52,647142.0,75.0,300.0,2813.0,3143.0,6331.0,12.0,978.30151651415,11.5894193237342,46.3576772949368,434.680487435524,485.673932459955,38.83,-76.85
NC09201,1997,53,248591.0,23.0,102.0,727.0,1404.0,2256.0,12.0,907.5147531487461,9.25214508972569,41.0312521370444,292.448238270895,564.783117651082,35.787743,-78.644257
CA03404,1997,54,383921.0,41.0,161.0,1851.0,1664.0,3717.0,12.0,968.1679303815109,10.679280372785,41.9357107321558,482.13043829329496,433.422500983275,38.575764,-121.478851
UT01803,1997,55,185553.0,21.0,141.0,620.0,685.0,1467.0,12.0,790.6096910316729,11.3175211395127,75.9890705081567,334.136338404661,369.16676097934305,40.758701,-111.876183
TXSPD00,1997,56,1038086.0,95.0,618.0,2036.0,1421.0,4170.0,12.0,401.70082247520895,9.15145758636568,59.532639877620895,196.13018574569,136.886539265533,29.424349,-98.491142
CA03711,1997,57,1182653.0,67.0,384.0,2604.0,6734.0,9789.0,12.0,827.715314635823,5.6652289386658605,32.4693718275775,220.18292770576,569.39778616382,32.715736,-117.161087
CA03801,1997,58,754239.0,59.0,233.0,4606.0,3651.0,8549.0,12.0,1133.46034877539,7.82245415577821,30.8920647168868,610.681760025668,484.064069877055,37.773972,-122.431297
CA04313,1997,59,840529.0,43.0,375.0,908.0,4865.0,6191.0,12.0,736.559952125388,5.115825866805309,44.6147604663254,108.027206675796,578.802159116461,37.33548,-121.893028
WASPD00,1997,60,547209.0,49.0,218.0,2081.0,2654.0,5002.0,12.0,914.0931527076489,8.95453108410132,39.8385260476345,380.29345277581297,485.0066428001,47.608013,-122.335167
MOSPD00,1997,61,377221.0,153.0,225.0,3572.0,5641.0,9591.0,12.0,2542.54137494996,40.5597779550979,59.6467322869087,946.925012128169,1495.4098525797901,38.627003,-90.199402
NY05101,1997,62,1215017.0,33.0,34.0,893.0,1120.0,2080.0,10.0,171.191020372554,2.7160113809107203,2.79831475608983,73.49691403494771,92.17978020060622,40.94,-72.68
FL02902,1997,63,299867.0,35.0,265.0,2539.0,5149.0,7988.0,12.0,2663.84763912001,11.6718411829244,88.37251181357071,846.708707527004,1717.09457859651,27.964157,-82.452606
AZ01003,1997,64,485933.0,50.0,291.0,1446.0,3329.0,5116.0,12.0,1052.82003897657,10.289484352781098,59.88479893318629,297.571887482431,685.0738682081691,32.25346,-110.911789
OK07205,1997,65,381639.0,40.0,278.0,917.0,3361.0,4596.0,12.0,1204.27943685001,10.4811091109661,72.8437083212145,240.27942636889802,880.6751930489281,36.15398,-95.992775
VA12800,1997,66,443844.0,19.0,102.0,515.0,428.0,1064.0,12.0,239.723866944242,4.280783338290029,22.9810473950307,116.03175890628201,96.4302773046386,36.86314,-76.015778
DCMPD00,1997,67,529000.0,301.0,218.0,4499.0,5688.0,10706.0,12.0,2023.8185255198498,56.8998109640832,41.2098298676749,850.4725897920599,1075.2362948960301,38.889248,-77.050636
KS08703,1997,68,315690.0,32.0,228.0,890.0,1481.0,2631.0,12.0,833.412524945358,10.1365263391302,72.2227501663024,281.922138807058,469.13110963286795,37.697948,-97.314835
NM00101,1998,1,422417.0,37.0,219.0,1693.0,3614.0,5563.0,12.0,1316.9451040086,8.75911717568185,51.844504364170895,400.788794011605,855.552688457141,35.106766,-106.629181
TX22001,1998,2,305948.0,13.0,138.0,506.0,1202.0,1859.0,12.0,607.619595486815,4.24908808032738,45.1057042373214,165.387582203512,392.877220965654,32.705002,-97.12278
GAAPD00,1998,3,414262.0,149.0,385.0,4658.0,7432.0,12624.0,12.0,3047.3468481299296,35.9675760750443,92.9363542878661,1124.40919031917,1794.03372744785,33.753746,-84.38633
CO00101,1998,4,262465.0,28.0,189.0,477.0,802.0,1496.0,12.0,569.98075933934,10.668089078543801,72.00960128017071,181.73851751662102,305.56455146400504,39.710835,-104.8125
TX22701,1998,5,559758.0,32.0,219.0,1097.0,1678.0,3026.0,12.0,540.590755290679,5.71675616963045,39.1240500359084,195.977547440144,299.772401644997,30.266666,-97.73333
MDBPD00,1998,6,662253.0,313.0,469.0,7687.0,7556.0,16025.0,12.0,2419.77008786672,47.2629040563048,70.81885623772179,1160.7346437086699,1140.95368386402,39.299236,-76.609383
MD00301,1998,7,726462.0,21.0,223.0,1876.0,3984.0,6104.0,12.0,840.236653809834,2.8907224328320003,30.696719167692198,258.237870666325,548.411341542985,39.299236,-76.609383
MA01301,1998,8,559631.0,34.0,356.0,2334.0,4703.0,7427.0,12.0,1327.1244802378699,6.07543184705636,63.6133452221196,417.060527383222,840.3751757854731,42.361145,-71.057083
NY01401,1998,9,308648.0,39.0,197.0,1736.0,1513.0,3485.0,12.0,1129.1179596174302,12.6357533500946,63.8267541017599,562.4530209170321,490.20243124854204,42.88023,-78.878738
NC06001,1998,10,593078.0,65.0,333.0,2400.0,5829.0,8627.0,12.0,1454.6147387021601,10.9597725762884,56.14775796775471,404.668525893727,982.8386822643901,35.227085,-80.843124
ILCPD00,1998,11,2750917.0,703.0,2387.0,23117.0,36110.0,62317.0,12.0,2265.3173469065,25.555114894415198,86.7710657936972,840.3379673032671,1312.65319891513,41.881832,-87.623177
OHCIP00,1998,12,344828.0,,,,,,0.0,,,,,,39.103119,-84.512016
OHCLP00,1998,13,495516.0,81.0,576.0,3364.0,2460.0,6481.0,12.0,1307.92951186238,16.3465962753978,116.242462402829,678.888270005409,496.452183178747,41.505493,-81.68129
OHCOP00,1998,14,661227.0,78.0,668.0,2615.0,2040.0,5401.0,12.0,816.8148003635671,11.796251514230402,101.02430783981899,395.476893714262,308.517347295256,39.983334,-82.98333
TXDPD00,1998,15,1087178.0,252.0,724.0,5878.0,9078.0,15932.0,12.0,1465.4454008451198,23.179276990520396,66.5944307187967,540.665833929678,835.005859206128,32.89748,-97.040443
CODPD00,1998,16,509343.0,51.0,320.0,1064.0,1481.0,2916.0,12.0,572.502223452565,10.0128989698494,62.8260327519962,208.896558900387,290.766732830332,39.742043,-104.991531
MI82349,1998,17,999976.0,430.0,858.0,8558.0,14581.0,24427.0,12.0,2442.75862620703,43.0010320247686,85.802059249422,855.820539692953,1458.13499523989,42.331429,-83.045753
TX07102,1998,18,624510.0,17.0,241.0,823.0,3293.0,4374.0,12.0,700.3891050583659,2.72213415317609,38.5902547597316,131.783318121407,527.2933980240509,31.772543,-106.460953
VA02901,1998,19,887432.0,15.0,120.0,383.0,368.0,886.0,12.0,99.8386355236232,1.69027035310875,13.52216282487,43.1582363493766,41.4679659962679,38.854004,-77.356918
TX22012,1998,20,497830.0,64.0,293.0,1357.0,2615.0,4329.0,12.0,869.57395094711,12.855794146596198,58.855432577385905,272.583010264548,525.27971395858,32.768799,-97.309341
CA01005,1998,21,404297.0,36.0,175.0,1394.0,2649.0,4254.0,12.0,1052.1967761324001,8.904345073052731,43.28501077178411,344.796028662097,655.2113916254631,36.746841,-119.772591
HI00200,1998,22,874736.0,17.0,242.0,1052.0,1031.0,2342.0,12.0,267.73792321340403,1.94344350752684,27.6654899306762,120.264857054014,117.864132721187,21.315603,-157.858093
TXHPD00,1998,23,1797157.0,254.0,654.0,7711.0,11564.0,20183.0,12.0,1123.05157534929,14.133434085057699,36.3908105969595,429.066575708188,643.460754959083,29.749907,-95.358421
INIPD00,1998,24,759689.0,143.0,586.0,2893.0,5002.0,8624.0,12.0,1135.2013784588198,18.8234922448528,77.1368283600263,380.81372772279195,658.427330131146,39.768403,-86.158068
FL01602,1998,25,703251.0,74.0,521.0,2051.0,5467.0,8113.0,12.0,1153.6421562145,10.522558801907099,74.08450183504891,291.645514901507,777.389580676032,30.332184,-81.655647
MOKPD00,1998,26,447730.0,130.0,382.0,2661.0,5189.0,8362.0,12.0,1867.64344582673,29.0353561298104,85.3192772429813,594.331405087888,1158.95740736605,39.099724,-94.578331
